school,school_setting,school_type,classroom,teaching_method,n_student,gender,lunch,pretest,posttest
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,60.0,66.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,58.0,68.0
OJOBU,Rural,Public,FS3,Standard,0,Female,Does not qualify,61.0,72.0
OJOBU,Rural,Public,FS3,Standard,0,Female,Does not qualify,62.0,73.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,59.0,72.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Qualifies for reduced/free lunch,57.0,73.0
OJOBU,Rural,Public,FS3,Standard,0,Female,Qualifies for reduced/free lunch,66.0,72.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,61.0,75.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,61.0,71.0
OJOBU,Rural,Public,FS3,Standard,0,Female,Qualifies for reduced/free lunch,55.0,68.0
OJOBU,Rural,Public,FS3,Standard,0,Male,Does not qualify,57.0,68.0
OJOBU,Rural,Public,FS3,Standard,0,Female,Does not qualify,58.0,68.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,59.0,66.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,62.0,69.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Qualifies for reduced/free lunch,53.0,62.0
OJOBU,Rural,Public,XJ8,Standard,1,Female,Does not qualify,52.0,70.0
OJOBU,Rural,Public,XJ8,Standard,1,Female,Does not qualify,63.0,73.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Qualifies for reduced/free lunch,55.0,62.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,56.0,67.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,57.0,67.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Qualifies for reduced/free lunch,54.0,63.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,59.0,62.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,59.0,71.0
OJOBU,Rural,Public,XJ8,Standard,1,Female,Qualifies for reduced/free lunch,55.0,66.0
OJOBU,Rural,Public,XJ8,Standard,1,Female,Does not qualify,53.0,68.0
OJOBU,Rural,Public,XJ8,Standard,1,Female,Does not qualify,57.0,67.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,61.0,67.0
OJOBU,Rural,Public,XJ8,Standard,1,Female,Does not qualify,57.0,69.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,60.0,65.0
OJOBU,Rural,Public,XJ8,Standard,1,Female,Does not qualify,58.0,74.0
OJOBU,Rural,Public,XJ8,Standard,1,Female,Does not qualify,59.0,68.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,58.0,66.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,59.0,68.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,58.0,74.0
OJOBU,Rural,Public,XJ8,Standard,1,Male,Does not qualify,56.0,62.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,44.0,57.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,43.0,61.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,45.0,57.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,44.0,58.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,47.0,64.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Qualifies for reduced/free lunch,42.0,66.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,46.0,68.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,39.0,60.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,39.0,61.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Qualifies for reduced/free lunch,42.0,56.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,40.0,60.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,43.0,59.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,44.0,60.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,45.0,60.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,48.0,60.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,43.0,59.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,43.0,59.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,43.0,63.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,50.0,63.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,39.0,61.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,47.0,63.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,49.0,68.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Does not qualify,41.0,59.0
QOQTS,Urban,Public,0N7,Experimental,2,Female,Qualifies for reduced/free lunch,47.0,57.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,47.0,61.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,44.0,59.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,46.0,59.0
QOQTS,Urban,Public,0N7,Experimental,2,Male,Does not qualify,45.0,64.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,52.0,59.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,50.0,61.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,54.0,60.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,50.0,61.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,46.0,60.0
QOQTS,Urban,Public,3XJ,Standard,1,Male,Does not qualify,51.0,63.0
QOQTS,Urban,Public,3XJ,Standard,1,Male,Does not qualify,49.0,59.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,51.0,54.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,46.0,54.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,48.0,61.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,54.0,64.0
QOQTS,Urban,Public,3XJ,Standard,1,Male,Does not qualify,51.0,59.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,53.0,57.0
QOQTS,Urban,Public,3XJ,Standard,1,Male,Does not qualify,51.0,64.0
QOQTS,Urban,Public,3XJ,Standard,1,Male,Does not qualify,51.0,58.0
QOQTS,Urban,Public,3XJ,Standard,1,Male,Does not qualify,50.0,61.0
QOQTS,Urban,Public,3XJ,Standard,1,Male,Does not qualify,49.0,56.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,50.0,58.0
QOQTS,Urban,Public,3XJ,Standard,1,Male,Does not qualify,53.0,61.0
QOQTS,Urban,Public,3XJ,Standard,1,Male,Does not qualify,49.0,55.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,49.0,59.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,49.0,56.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,45.0,58.0
QOQTS,Urban,Public,3XJ,Standard,1,Female,Does not qualify,46.0,58.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,53.0,58.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,49.0,58.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,55.0,61.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,53.0,63.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,47.0,55.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,50.0,61.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,50.0,61.0
QOQTS,Urban,Public,RK7,Standard,1,Female,Does not qualify,50.0,61.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,49.0,56.0
QOQTS,Urban,Public,RK7,Standard,1,Female,Does not qualify,52.0,60.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,49.0,60.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,46.0,57.0
QOQTS,Urban,Public,RK7,Standard,1,Female,Does not qualify,50.0,62.0
QOQTS,Urban,Public,RK7,Standard,1,Female,Does not qualify,50.0,59.0
QOQTS,Urban,Public,RK7,Standard,1,Female,Does not qualify,50.0,63.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,52.0,61.0
QOQTS,Urban,Public,RK7,Standard,1,Female,Does not qualify,49.0,63.0
QOQTS,Urban,Public,RK7,Standard,1,Female,Does not qualify,48.0,66.0
QOQTS,Urban,Public,RK7,Standard,1,Female,Does not qualify,47.0,51.0
QOQTS,Urban,Public,RK7,Standard,1,Female,Does not qualify,54.0,64.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,52.0,60.0
QOQTS,Urban,Public,RK7,Standard,1,Male,Does not qualify,49.0,60.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,59.0,66.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,49.0,66.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,51.0,58.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,55.0,64.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Qualifies for reduced/free lunch,48.0,62.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,51.0,64.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,56.0,69.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,54.0,65.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,53.0,63.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,51.0,62.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,55.0,64.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,55.0,69.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,60.0,65.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,51.0,62.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,53.0,62.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,51.0,62.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,56.0,60.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,54.0,62.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Qualifies for reduced/free lunch,52.0,57.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,54.0,64.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,54.0,62.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,50.0,56.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,52.0,59.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,51.0,61.0
QOQTS,Urban,Public,SUR,Standard,2,Male,Does not qualify,54.0,62.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,47.0,58.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,53.0,61.0
QOQTS,Urban,Public,SUR,Standard,2,Female,Does not qualify,52.0,65.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,63.0,71.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Qualifies for reduced/free lunch,62.0,78.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,63.0,76.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,62.0,80.0
QOQTS,Urban,Public,X2O,Experimental,1,Female,Does not qualify,63.0,76.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,60.0,75.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,59.0,85.0
QOQTS,Urban,Public,X2O,Experimental,1,Female,Does not qualify,57.0,78.0
QOQTS,Urban,Public,X2O,Experimental,1,Female,Does not qualify,65.0,78.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,57.0,81.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,58.0,78.0
QOQTS,Urban,Public,X2O,Experimental,1,Female,Does not qualify,58.0,77.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,59.0,76.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,63.0,76.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,67.0,79.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,65.0,78.0
QOQTS,Urban,Public,X2O,Experimental,1,Female,Does not qualify,63.0,79.0
QOQTS,Urban,Public,X2O,Experimental,1,Female,Does not qualify,65.0,79.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Qualifies for reduced/free lunch,57.0,73.0
QOQTS,Urban,Public,X2O,Experimental,1,Female,Does not qualify,62.0,76.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,63.0,74.0
QOQTS,Urban,Public,X2O,Experimental,1,Female,Does not qualify,65.0,76.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,61.0,79.0
QOQTS,Urban,Public,X2O,Experimental,1,Female,Does not qualify,66.0,81.0
QOQTS,Urban,Public,X2O,Experimental,1,Male,Does not qualify,62.0,81.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,59.0,73.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,57.0,68.0
QOQTS,Urban,Public,XZ4,Standard,1,Male,Does not qualify,61.0,63.0
QOQTS,Urban,Public,XZ4,Standard,1,Male,Does not qualify,54.0,66.0
QOQTS,Urban,Public,XZ4,Standard,1,Male,Does not qualify,54.0,65.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,59.0,70.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,57.0,66.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Qualifies for reduced/free lunch,57.0,64.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,56.0,69.0
QOQTS,Urban,Public,XZ4,Standard,1,Male,Does not qualify,53.0,67.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,59.0,69.0
QOQTS,Urban,Public,XZ4,Standard,1,Male,Does not qualify,60.0,74.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,61.0,71.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,58.0,70.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,56.0,69.0
QOQTS,Urban,Public,XZ4,Standard,1,Male,Qualifies for reduced/free lunch,56.0,66.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,63.0,73.0
QOQTS,Urban,Public,XZ4,Standard,1,Male,Does not qualify,58.0,70.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,56.0,68.0
QOQTS,Urban,Public,XZ4,Standard,1,Male,Does not qualify,59.0,68.0
QOQTS,Urban,Public,XZ4,Standard,1,Male,Does not qualify,63.0,68.0
QOQTS,Urban,Public,XZ4,Standard,1,Female,Does not qualify,59.0,71.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,61.0,70.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,56.0,64.0
UAGPU,Suburban,Public,1SZ,Standard,1,Female,Does not qualify,64.0,68.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,60.0,67.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,56.0,73.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,53.0,67.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,63.0,69.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,55.0,69.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,55.0,64.0
UAGPU,Suburban,Public,1SZ,Standard,1,Female,Does not qualify,60.0,71.0
UAGPU,Suburban,Public,1SZ,Standard,1,Female,Does not qualify,59.0,65.0
UAGPU,Suburban,Public,1SZ,Standard,1,Female,Does not qualify,58.0,68.0
UAGPU,Suburban,Public,1SZ,Standard,1,Female,Does not qualify,55.0,65.0
UAGPU,Suburban,Public,1SZ,Standard,1,Female,Does not qualify,62.0,67.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,50.0,65.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,59.0,69.0
UAGPU,Suburban,Public,1SZ,Standard,1,Female,Does not qualify,56.0,66.0
UAGPU,Suburban,Public,1SZ,Standard,1,Female,Does not qualify,63.0,75.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,59.0,70.0
UAGPU,Suburban,Public,1SZ,Standard,1,Female,Does not qualify,64.0,70.0
UAGPU,Suburban,Public,1SZ,Standard,1,Female,Does not qualify,64.0,69.0
UAGPU,Suburban,Public,1SZ,Standard,1,Male,Does not qualify,60.0,70.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,67.0,81.0
UAGPU,Suburban,Public,62L,Standard,1,Male,Does not qualify,62.0,68.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,68.0,78.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Qualifies for reduced/free lunch,58.0,70.0
UAGPU,Suburban,Public,62L,Standard,1,Male,Does not qualify,61.0,73.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,65.0,76.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,58.0,74.0
UAGPU,Suburban,Public,62L,Standard,1,Male,Does not qualify,61.0,79.0
UAGPU,Suburban,Public,62L,Standard,1,Male,Does not qualify,67.0,73.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,66.0,76.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,66.0,72.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,70.0,83.0
UAGPU,Suburban,Public,62L,Standard,1,Male,Does not qualify,62.0,74.0
UAGPU,Suburban,Public,62L,Standard,1,Male,Does not qualify,62.0,72.0
UAGPU,Suburban,Public,62L,Standard,1,Male,Does not qualify,65.0,77.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,66.0,75.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,64.0,73.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,65.0,72.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,69.0,79.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,62.0,68.0
UAGPU,Suburban,Public,62L,Standard,1,Male,Does not qualify,68.0,74.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,63.0,71.0
UAGPU,Suburban,Public,62L,Standard,1,Female,Does not qualify,70.0,75.0
UAGPU,Suburban,Public,NWZ,Standard,1,Female,Does not qualify,54.0,68.0
UAGPU,Suburban,Public,NWZ,Standard,1,Female,Does not qualify,62.0,69.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,58.0,67.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,60.0,68.0
UAGPU,Suburban,Public,NWZ,Standard,1,Female,Does not qualify,63.0,72.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,56.0,69.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,57.0,66.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,58.0,68.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,56.0,69.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,56.0,67.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,60.0,69.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,65.0,72.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,62.0,67.0
UAGPU,Suburban,Public,NWZ,Standard,1,Female,Does not qualify,63.0,71.0
UAGPU,Suburban,Public,NWZ,Standard,1,Female,Does not qualify,57.0,68.0
UAGPU,Suburban,Public,NWZ,Standard,1,Female,Does not qualify,52.0,66.0
UAGPU,Suburban,Public,NWZ,Standard,1,Female,Does not qualify,58.0,69.0
UAGPU,Suburban,Public,NWZ,Standard,1,Female,Does not qualify,57.0,67.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,58.0,67.0
UAGPU,Suburban,Public,NWZ,Standard,1,Male,Does not qualify,60.0,66.0
UAGPU,Suburban,Public,NWZ,Standard,1,Female,Qualifies for reduced/free lunch,51.0,62.0
UAGPU,Suburban,Public,S98,Standard,1,Female,Does not qualify,73.0,79.0
UAGPU,Suburban,Public,S98,Standard,1,Male,Does not qualify,67.0,77.0
UAGPU,Suburban,Public,S98,Standard,1,Female,Does not qualify,68.0,79.0
UAGPU,Suburban,Public,S98,Standard,1,Male,Does not qualify,70.0,78.0
UAGPU,Suburban,Public,S98,Standard,1,Male,Does not qualify,68.0,77.0
UAGPU,Suburban,Public,S98,Standard,1,Female,Does not qualify,66.0,71.0
UAGPU,Suburban,Public,S98,Standard,1,Male,Does not qualify,65.0,81.0
UAGPU,Suburban,Public,S98,Standard,1,Female,Does not qualify,70.0,77.0
UAGPU,Suburban,Public,S98,Standard,1,Female,Does not qualify,67.0,79.0
UAGPU,Suburban,Public,S98,Standard,1,Female,Does not qualify,64.0,71.0
UAGPU,Suburban,Public,S98,Standard,1,Male,Does not qualify,64.0,77.0
UAGPU,Suburban,Public,S98,Standard,1,Female,Does not qualify,67.0,75.0
UAGPU,Suburban,Public,S98,Standard,1,Male,Does not qualify,65.0,73.0
UAGPU,Suburban,Public,S98,Standard,1,Male,Does not qualify,67.0,75.0
UAGPU,Suburban,Public,S98,Standard,1,Female,Does not qualify,68.0,76.0
UAGPU,Suburban,Public,S98,Standard,1,Female,Does not qualify,72.0,73.0
UAGPU,Suburban,Public,S98,Standard,1,Male,Does not qualify,69.0,79.0
UAGPU,Suburban,Public,S98,Standard,1,Male,Does not qualify,71.0,79.0
UAGPU,Suburban,Public,S98,Standard,1,Female,Does not qualify,71.0,81.0
UAGPU,Suburban,Public,S98,Standard,1,Male,Does not qualify,68.0,77.0
UAGPU,Suburban,Public,S98,Standard,1,Male,Does not qualify,68.0,78.0
UKPGS,Suburban,Public,08N,Standard,1,Female,Does not qualify,84.0,95.0
UKPGS,Suburban,Public,08N,Standard,1,Female,Does not qualify,83.0,93.0
UKPGS,Suburban,Public,08N,Standard,1,Male,Does not qualify,84.0,91.0
UKPGS,Suburban,Public,08N,Standard,1,Female,Does not qualify,87.0,94.0
UKPGS,Suburban,Public,08N,Standard,1,Female,Does not qualify,80.0,94.0
UKPGS,Suburban,Public,08N,Standard,1,Male,Does not qualify,76.0,93.0
UKPGS,Suburban,Public,08N,Standard,1,Female,Does not qualify,91.0,98.0
UKPGS,Suburban,Public,08N,Standard,1,Male,Does not qualify,82.0,94.0
UKPGS,Suburban,Public,08N,Standard,1,Male,Does not qualify,83.0,91.0
UKPGS,Suburban,Public,08N,Standard,1,Female,Does not qualify,82.0,94.0
UKPGS,Suburban,Public,08N,Standard,1,Male,Does not qualify,85.0,94.0
UKPGS,Suburban,Public,08N,Standard,1,Male,Does not qualify,82.0,95.0
UKPGS,Suburban,Public,08N,Standard,1,Female,Does not qualify,84.0,94.0
UKPGS,Suburban,Public,08N,Standard,1,Female,Does not qualify,84.0,99.0
UKPGS,Suburban,Public,08N,Standard,1,Male,Does not qualify,86.0,96.0
UKPGS,Suburban,Public,08N,Standard,1,Male,Does not qualify,81.0,91.0
UKPGS,Suburban,Public,08N,Standard,1,Female,Does not qualify,87.0,91.0
UKPGS,Suburban,Public,08N,Standard,1,Female,Does not qualify,83.0,98.0
UKPGS,Suburban,Public,08N,Standard,1,Male,Does not qualify,89.0,94.0
UKPGS,Suburban,Public,08N,Standard,1,Male,Does not qualify,79.0,89.0
UKPGS,Suburban,Public,08N,Standard,1,Female,Does not qualify,87.0,93.0
UKPGS,Suburban,Public,9AW,Standard,1,Male,Does not qualify,81.0,94.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,87.0,97.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,82.0,93.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,84.0,93.0
UKPGS,Suburban,Public,9AW,Standard,1,Male,Does not qualify,82.0,93.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,81.0,93.0
UKPGS,Suburban,Public,9AW,Standard,1,Male,Does not qualify,86.0,94.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,83.0,90.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,85.0,88.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,85.0,97.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,86.0,93.0
UKPGS,Suburban,Public,9AW,Standard,1,Male,Does not qualify,83.0,94.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,86.0,95.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,81.0,94.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,80.0,92.0
UKPGS,Suburban,Public,9AW,Standard,1,Male,Does not qualify,84.0,92.0
UKPGS,Suburban,Public,9AW,Standard,1,Male,Does not qualify,83.0,93.0
UKPGS,Suburban,Public,9AW,Standard,1,Male,Does not qualify,82.0,91.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,87.0,92.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,86.0,93.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,81.0,92.0
UKPGS,Suburban,Public,9AW,Standard,1,Female,Does not qualify,84.0,94.0
UKPGS,Suburban,Public,9AW,Standard,1,Male,Does not qualify,86.0,96.0
UKPGS,Suburban,Public,9AW,Standard,1,Male,Does not qualify,82.0,95.0
UKPGS,Suburban,Public,9AW,Standard,1,Male,Does not qualify,85.0,91.0
UKPGS,Suburban,Public,IPU,Experimental,0,Female,Does not qualify,77.0,89.0
UKPGS,Suburban,Public,IPU,Experimental,0,Female,Does not qualify,76.0,96.0
UKPGS,Suburban,Public,IPU,Experimental,0,Male,Does not qualify,77.0,90.0
UKPGS,Suburban,Public,IPU,Experimental,0,Male,Does not qualify,74.0,95.0
UKPGS,Suburban,Public,IPU,Experimental,0,Female,Does not qualify,75.0,93.0
UKPGS,Suburban,Public,IPU,Experimental,0,Male,Does not qualify,81.0,89.0
UKPGS,Suburban,Public,IPU,Experimental,0,Male,Does not qualify,75.0,92.0
UKPGS,Suburban,Public,IPU,Experimental,0,Male,Does not qualify,76.0,93.0
UKPGS,Suburban,Public,IPU,Experimental,0,Female,Does not qualify,73.0,93.0
UKPGS,Suburban,Public,IPU,Experimental,0,Female,Does not qualify,79.0,91.0
UKPGS,Suburban,Public,IPU,Experimental,0,Male,Does not qualify,79.0,92.0
UKPGS,Suburban,Public,IPU,Experimental,0,Female,Does not qualify,68.0,88.0
UKPGS,Suburban,Public,IPU,Experimental,0,Female,Does not qualify,76.0,93.0
